rep,id,eta_ktr,eta_ka,eta_cl,eta_v,eta_emax,eta_ec50,eta_kout,eta_e0
7,19,-0.639740947970666,0.151708076119905,0.201558876819442,0.438164505510445,0.594979336955187,-0.52786872222158,0.0311383193089091,0.0431198274731847
8,19,-0.445394802439142,-0.501013917235963,0.19783883087929,0.157197646622182,-0.449916919664041,-0.357816280602529,0.0853273086314099,0.0360917350512121
9,19,-0.761465896614428,-0.286638659961012,0.265589122464886,0.311575113585733,-0.0080619270402868,-0.726015004280655,-0.0538645452383434,0.0179753030304451
10,19,0.493416885968919,0.160815796346333,0.220075802669229,0.316638158709922,0.691691809744506,-0.579768596974402,-0.0794504674133666,0.0483161850695192
1,20,0.270522964863058,-0.253679554319022,-0.271455860405539,-0.0691155831806442,0.119597178254798,0.366448369352083,6.93777435998924e-05,0.0372681189546872
2,20,0.648740088628117,-0.607892737793968,-0.373253117133568,0.121486953987374,-0.580635597018225,0.200634913715385,-0.0314671871726221,0.0200189479330732
3,20,-0.647161683937761,-0.378455095234755,-0.278772294258791,-0.00062688433867028,-0.353157157956206,0.302021170616945,-0.0388910318029448,0.0323126317443657
4,20,0.957520608240504,0.595655796515025,-0.338925627592182,-0.00135092457616652,0.250470591441647,0.407767224563651,0.0887359961997219,0.0179609345885715
5,20,0.31699865284315,0.525577650997274,-0.313188341553276,-0.255142081023461,-0.0267540842544067,0.189432410845506,-0.0712249958384715,0.0439749254155858
6,20,-1.92212578352581,-0.636240462250472,-0.167512527748705,-0.0885512699983404,-0.49186056718217,0.121630854868881,-0.000905415591786529,0.0405210622925698
7,20,-0.612634498402165,0.319479919931634,-0.361700669744355,-0.0732310222772267,-0.343582928629478,0.284075409229732,0.0203724437167949,0.0350269271614146
8,20,0.0902410831147394,0.414801585771504,-0.40734135820008,0.00697082488253042,-1.02855448303192,0.224166595497538,0.0227565250654619,0.0279391093349069
9,20,-0.0361288977500063,-0.418340233041166,-0.327320357803644,-0.0396839361066717,0.236611922510714,0.203599149365371,-0.063527072960026,-0.011056686811067
10,20,-0.90331564485636,0.00204330610052733,-0.287191872334911,-0.151209436243679,-0.765225142275972,0.285598905260914,0.00416553239784745,-0.00511500261606634
1,21,1.1343052299766,0.473788598938038,-0.0481495129208315,0.233859054085713,-0.109133493774426,0.718393330144837,0.197311980182384,0.0256871734322652
2,21,-0.507977111302034,0.215435161653303,0.0391317856980167,0.262605354906424,0.229626952690249,0.447721469802547,-2.89101777377065e-05,0.0164673208088963
3,21,-0.924657418999154,0.68614759490599,0.108618446490995,0.271114155333166,0.0275132402990964,0.27295098274682,0.0628213572731996,0.0257131531026105
4,21,-0.192495651595237,0.150184501994979,0.0507694593116989,0.044490118157195,0.436401490829767,0.389285696991465,-0.101060211481137,0.0339233174085879
5,21,0.59552997545566,0.394136454129205,0.0372268620701257,0.229733040783049,0.0793553007552137,0.468220097676244,0.0632246969393426,0.0254584704739279
6,21,1.53235349203289,0.056363745560654,0.104397197318426,0.130521051399094,-0.077679133486131,0.25552853232671,-0.00642290509162269,0.0485611531890104
7,21,-1.00827361578454,0.0770749791878743,0.104467207424074,0.221479334717789,0.0055936035718176,0.249675154755352,0.0851054953534355,0.0771052808468491
8,21,-0.591846122374062,-0.0885389055615189,0.221419927915198,0.137283720609036,-0.109632942764726,0.0692417507212145,0.102058258341585,0.0892782806291988
9,21,-0.282970723791425,-0.279569983722326,0.320861884849168,0.189271787926838,0.394884952181596,0.1046584689758,0.0091117243666947,0.0275081379432233
10,21,1.22305078847138,-0.915164422415041,0.0377417359203795,0.185089852899133,0.140152942821293,0.470580134920234,-0.00830242005190462,0.0224151537435813
1,22,-0.205231195736459,0.494559376904503,-0.220468185063723,-0.192174255988798,-0.374105860624916,0.615977423359448,-0.0037434661604383,0.0356426335326534
2,22,-1.57163914941838,0.374008780012038,-0.263311563156896,-0.13923720566988,-0.66678479015307,0.777910417362833,0.093904587534318,0.0011783621462474
3,22,-1.08265067493761,-0.484013356435508,-0.208019254185796,-0.271492354373936,0.39728458095963,0.62091858057533,0.0306862473743455,0.0091298272789516
4,22,0.394060344920608,-0.413584503927262,-0.170765075375674,-0.174560049756088,0.467920272104172,0.394727889624283,0.0156433949958956,0.0238699783518336
5,22,1.21052688892531,0.381674670072217,-0.377087005152807,-0.357534288795476,-0.675309805023182,0.531702529836819,0.0759566206208803,0.0772780338578333
6,22,0.248601170003029,-0.129972065357821,-0.322221307727559,-0.282361125758427,-0.121186718269606,0.711694241834832,0.143646277284467,0.0267997003481643
7,22,-0.770384834608187,0.50008235911845,-0.183806767305418,-0.154034955324085,-0.21316964975664,0.594848011593998,0.0578524832982681,0.00754233463365523
8,22,-0.458794245254549,0.127811893205448,-0.243736777866736,-0.272920023376841,-0.71938092155111,0.405950426102432,-0.0248060273673664,0.0434265205361789
9,22,0.9799427848386,0.0243126650472294,-0.24944260511885,-0.286320311485685,-0.583281376245252,0.493241882742515,0.0936739232782017,0.0161885963152282
10,22,-1.26709126831195,1.14081251928065,-0.318414360911505,-0.258243412689503,0.292333444838817,0.697116418913402,-0.03185057627911,-0.0725553835129465
1,23,-1.25073627115191,-0.479136042469159,0.028917218874649,0.0167456231994204,0.588527002974771,-0.372191756655965,-0.0223043645409866,0.00106224817255412
2,23,-0.125106897134832,0.419087897284403,-0.110032809816451,-0.0541439032829417,-0.0968161442363056,-0.186045760042325,-0.0544169100648579,0.0293814143555274
3,23,0.194173926376577,0.108202820067446,-0.163275646130273,0.0360677086309244,-0.0478491723156502,-0.313519943215652,0.000815269921121964,0.0470796600395524
4,23,-0.431456546904245,0.32773481338808,-0.0918454970384282,0.0585587242201576,0.0903239254161221,-0.135937593154698,-0.00521918696921291,0.0438726182868211
5,23,-0.0214379155058706,-1.12897649088132,-0.0223067880475176,-0.0481421259099925,-0.0211923311523678,-0.297588627939828,0.0106208145266585,0.0393664971081943
6,23,-0.442597847404788,0.356984652743381,-0.0776764706279279,-0.0281976356282952,-0.0248501314152638,-0.281732685328709,-0.0203500107153444,0.036203440205921
7,23,-0.291492629024183,-0.344626285142869,-0.0425950298032057,0.148968788352941,0.471586911969595,-0.332972153503572,-0.0376198847688304,0.0505113038957482
8,23,0.0659293766659646,-0.133954697180033,0.00672376494337149,-0.0654208160837752,-0.252420453793659,-0.405972490187682,-0.118669280342242,-0.0054191761891326
9,23,-2.38949179461737,0.0629398404442886,-0.0577913056490039,0.0287385100080023,-0.200422027060114,-0.274121566468047,-0.0168434119905205,-0.0389163451847605
10,23,0.421380285952159,-0.135133157372093,-0.203021884963183,0.0357540356204725,-0.0804428806360567,-0.111296744353236,0.0199256945934542,0.0105637084630048
1,24,0.582154331825327,0.539351929822903,0.00382000073538812,0.168412942784994,0.302082326309756,0.593609971951014,0.0054461160972986,-0.0726275805802987
2,24,0.0778579421584479,-0.248672451123197,-0.181788045119821,0.224514971951778,0.52872621899791,0.832855520101483,0.218304622987015,-0.0392096224650979
3,24,1.55979215410912,0.119349587112374,-0.161042299230445,0.212601262277163,0.559524552667032,0.546004785488808,0.0358113375307318,-0.0185896052203411
4,24,0.201057738818036,0.0642594157572007,-0.173483765148492,0.18810709492941,0.132137636916291,0.762254702388687,0.0710495116517089,-0.0794968959935309
5,24,-0.961480374802755,0.466890835061734,-0.129098680736383,0.294791984276222,0.262785897272242,0.780470149588335,0.153935327694479,-0.0250098794424592
6,24,-0.0639729047822929,-0.42911420649183,-0.182568603028363,-0.0602537031459476,0.216726745311816,0.863008997553231,0.0509414555790664,-0.0268087315074581
7,24,-0.740125058738067,0.914226192345863,-0.109102187760771,0.166534877758901,-0.0581865879065108,0.686014953598386,0.0665006114885609,-0.10491522648429
8,24,-1.07660869233763,-0.168170393409582,-0.0610999518734281,0.22026712987552,0.609028397310671,0.623348522038721,0.217019230844409,-0.00568447737540539
9,24,0.132415292986017,0.593824564340364,-0.222763257847724,0.00431058507263217,0.300545096106462,0.771922299562785,0.168298078261701,-0.0967631377758793
10,24,0.290713395150397,0.680311731251998,-0.159344701137427,0.223890645766037,0.131977377515813,0.577916572773167,0.15295396891774,-0.0233224324615488
1,25,0.590646156432071,-0.145644189456237,-0.324790341828582,-0.20136060654212,0.00325283703300216,0.163692314854862,0.0637187623205622,0.0229336232386185
2,25,-0.713635134180548,0.110701127954959,-0.264616570217408,-0.166672644199418,-0.230630673609818,0.247646338683398,0.056599068184666,0.000510593016565702
3,25,1.32159280217034,-0.355423572960089,-0.176603228565109,-0.194700395261085,0.501427169399672,0.087770179549082,0.0475234201865851,-0.00430706994868335
4,25,-0.00187972154897198,0.450165996460889,-0.236994542250435,-0.132507133395557,-0.515523868386742,0.0987935324528788,0.166135097895789,0.0169495026069668
5,25,0.0806004641389217,0.66153694173236,-0.195226492898508,-0.0180321740786334,0.348791416169122,0.17234357616312,0.0341237159417006,0.0332897438884476
6,25,-0.354308948526996,0.163747938248549,-0.285084202984666,-0.132545990129297,0.0715273512672452,0.248953625430806,0.0236103428240079,0.0292361959523456
7,25,-0.55825697253747,-0.539000264579658,-0.130984458892238,-0.162993484565002,0.78336437350017,0.0990032212167188,0.124611549200543,0.00435543359526292
8,25,-0.733894558950836,-0.0158336271946261,-0.121266515567414,0.000729370417237502,-0.568742478233758,-0.233652398957996,0.0287978216413229,0.000931264866900098
9,25,0.263762334749693,1.0073521032927,-0.281719506095641,-0.0861741670306933,-0.0403825792028016,0.260162750766045,0.082594153864762,-0.0211657402755085
10,25,0.0357782303019619,0.747638274531336,-0.224981964517671,-0.00719530836196389,0.379935926232571,0.321184606105156,0.124542339507271,0.0101571185560513
1,26,-1.1823624368804,0.558135418200151,-0.108954366995405,0.187853262572615,-0.180993207506104,0.0105305263922408,-0.132182546544875,0.0174615960091503
2,26,2.11371506306254,0.250742566053196,-0.119165467819629,0.141478404906786,0.19447918831397,-0.0278535326600421,-0.0602464057848077,0.0353080233086326
3,26,0.81023293933115,0.109555008391147,-0.153159681732052,-0.0714503111302916,-0.38251712705145,0.0886157051687882,-0.103863950795312,0.0209775063601844
4,26,-0.523950435080949,-0.0319428343631699,-0.117517440032701,0.161588276926403,0.0527786513767737,-0.45997686298815,-0.154171072414572,0.0611731191748108
5,26,-0.275000309951826,-0.0499657183529573,-0.0911810209817673,0.074516590015449,-0.301519002603191,0.00427699195148304,-0.12459053029526,0.0387359089391102
6,26,0.921903798888998,0.684473648486896,-0.127337929679348,0.0314118048109127,-0.321583644008831,-0.18317364576136,-0.0412149499899905,0.0588666745988095
7,26,-0.639995625123374,0.045309069038434,-0.0762687125214779,-0.0246227433620749,0.461977675020348,-0.119943977280076,-0.0845513478208277,0.0709152455359758
8,26,-0.178611846969037,0.00347735721147421,-0.0821754581592583,0.175577395411317,-0.479819113324433,-0.307232824783397,-0.0489740941259969,0.0140118705179845
9,26,-0.481531577241645,-0.752382962975214,-0.0615994420980571,0.00336521229855932,-0.729191611394933,-0.115304522114462,-0.105581243175933,0.0352479739657392
10,26,-0.669731714209063,-0.437683866005446,-0.0943512625837431,0.233536072010304,-0.434466940463984,-0.0338726010998853,-0.0773342170148974,0.0344818398363244
1,27,-0.659730789341027,-0.722475427419733,-0.127215289705448,-0.224695061355629,0.0650849978153193,0.518349047421328,0.0751355972816378,0.0954620136262355
2,27,0.960302448299547,-0.102637280561958,-0.181226358074873,-0.190692891868641,0.106076011591763,0.656608368639871,0.0639295767443063,0.00866391093593488
3,27,-0.350987433384327,0.266770259177984,-0.0525946469109658,-0.104922052489444,-0.242004226595023,0.445573204207503,0.0307227599997987,0.0078946537401818
4,27,-0.16055962267647,0.284147732068769,-0.117339320219885,-0.13356160979356,0.359314724982753,0.617864628634564,0.187085085897803,0.0202196872296362
5,27,-0.489687759429297,0.793949568092492,-0.0834282769432077,-0.121695710078885,-0.271683832879973,0.568348740823896,0.0604704547910299,0.0507749475256868
6,27,-0.249272437424393,0.477079154048023,-0.0617944354004946,-0.0999592038443045,0.408060301253727,0.735229833187269,0.0893774859809048,-0.0536509303318532
7,27,-0.887182048006963,0.191068100254055,-0.026480495099237,-0.180382755121474,-0.197883540163515,0.577337962091214,0.121040349353456,-0.0167748504909671
8,27,0.552888633650946,-0.849839542657933,0.0496726399411264,-0.152838847984252,0.766193905816706,0.486673644170719,0.0515371386971289,-0.0497815710525957
9,27,-0.382869234629418,-0.20248097000863,0.0694451036547859,-0.0795283813091925,0.249009015514032,0.401434382083142,0.0933578331850519,-7.5339708503052e-06
10,27,1.13821240929872,0.703332639668654,-0.0875907053264711,-0.187370240656777,-0.339199724078212,0.657265840936109,0.118911357818,0.00969503402680214
1,28,-0.666140427715538,-0.847776537116427,0.0849636143186922,0.210156227700328,-0.16394483349893,-0.657051963806368,-0.109159062869528,0.00860323681409085
2,28,-0.892851996466781,-0.165502453517103,-0.0215829422688281,0.279406472383776,0.154615520260262,-0.248149086611803,0.00428954592982277,0.00454052885916035
3,28,0.898045020296738,-0.80687232944463,-0.154456484048256,0.0502750784514457,0.18648888830355,-0.173470911043425,-0.122356107224626,0.0301321098009155
4,28,0.0723282314646536,-0.0522620144990938,0.0326435635060788,-0.0334761439568749,-0.490972829356381,-0.574879339653957,-0.125760069620234,0.0551803934473641
5,28,-0.225042702476345,0.0551181823287096,-0.0458987979067557,0.0750705775852447,-0.160381542023176,-0.395459331740758,-0.0392989713163796,0.0368099850121824
6,28,0.305403615901027,-0.646887821887496,-0.0111568080240294,0.246566647262446,0.6116564804658,-0.238103120358383,0.0336328937373686,0.0307870970486796
7,28,1.32990001256949,-0.649314585879412,0.0799117935092694,0.260009924715409,-0.00955029552308231,-0.357873953280152,-0.0665192827640605,0.0382335718516552
8,28,0.52279829703562,0.234199248491867,0.0159514199997041,0.300855463528495,0.124903736238201,-0.196490547146504,0.0351692249584935,-0.0314191656745567
9,28,-1.00949230325419,-0.392183410414853,0.0267780871017198,0.215601918285721,-0.153380597569126,-0.382135365022368,0.0258058286895168,-0.00793153669391089
10,28,1.37312305106586,-0.239399617855759,-0.145143403455251,0.324581144006347,-0.316446801227249,-0.0265068496694628,-0.0320887056325848,0.0146333230536245
1,29,-0.362252090109983,0.426973741415151,0.254371013506068,0.394077498037133,0.0556975133846914,0.630418365748328,-0.0027912017127019,-0.0707804225475546
2,29,-0.114535159169334,-0.352892410439008,0.383868020198745,0.3869383946929,-0.485906950019236,0.276477206626712,-0.0243706990412938,-0.026466424300788
3,29,0.847835443293532,0.598691097395831,0.360878417534763,0.577676700901404,0.390867209090784,0.326059014358994,-0.054253894071751,-0.0854823707783959
4,29,1.3184549924826,0.0543849240156635,0.384646371369422,0.289751650805527,-0.274199135670712,0.457956473895576,0.109082684865544,-0.0710168153924965
5,29,0.63413394508021,0.339708232894105,0.344095831868081,0.27376614329343,0.429979641298416,0.173558822371388,-0.0156822887552287,-0.052486140052628
6,29,0.26564302789162,0.322728809453464,0.286987859551424,0.182975166471943,-0.0609062000985683,0.457385438181011,-0.0570923627899553,-0.0763782567906259
7,29,-0.419634826111552,0.915543322727262,0.276691529891827,0.182539875441206,-0.249268479733919,0.502523848351945,0.0579493940949575,-0.103706736196063
8,29,-0.115359111726794,0.806722636542972,0.432996978977282,0.383776910767966,0.0407539172207054,0.165809316259,0.0344456124194272,-0.0644494092555999
9,29,0.741506712022338,0.201204093666166,0.320732406831853,0.483252574786048,0.225275133284338,0.416719647021214,0.0615276118263415,-0.0473867775933977
10,29,0.187824842984282,-0.131352031743724,0.390393261406928,0.265679816490962,-0.130735707421578,0.139221011336775,0.0116715192590265,-0.0748071322373195
1,30,-1.56539738545987,-0.170853607563964,-0.0234676449284766,-0.0166329677136596,-0.0236149000529371,0.369356124240536,0.0406042092833657,-0.0101396605908476
2,30,-0.507720031043765,-0.0666953059070968,-0.00195821199127799,0.0924242759156192,0.0548306749999372,0.393401230706007,-0.0483412689794244,0.0663552191026938
3,30,-0.52936521038487,-0.148669409907833,-0.285455907015794,-0.162173828899215,0.0276434447702998,0.566946704124068,-0.0232605534973123,0.0259523623468707
4,30,-1.43094567820183,0.373983127210918,-0.059127445002165,-0.0774266646251367,-0.00776612615911124,0.511120197491741,-0.0444954679593779,-0.0183559216678547
5,30,-0.273473161083401,-0.377724036057883,-0.0795921641532494,-0.020172025930512,-0.442908708353988,0.448877731327486,-0.0041656678390161,0.0427248345370749
6,30,-0.656295115274262,-0.281834720036533,0.00555151660913443,0.0653846930678739,0.0900166957891946,0.296401887716723,-0.0341379507032255,-0.010626403355888
7,30,0.160852338630665,-0.451742268570119,-0.162094038741758,0.0196196612154214,0.491260622426569,0.570992461447304,-0.000251804118435936,0.0200448248044949
8,30,-0.704349496161158,-0.778601459702223,-0.101968199798261,0.00709935229331525,-0.222438801156268,0.372294186761423,-0.0515641779978732,0.0273463472487099
9,30,0.701439742720745,0.0591679237934127,-0.194269380174678,-0.122112762587237,-0.333398359999595,0.522073232597634,-0.0405452940092777,0.0922866012719349
10,30,0.62006350260349,-0.181051137157481,-0.0531768718952793,0.135529633946628,0.282715935254224,0.282600665945393,-0.0304516988338406,0.0446897509164309
1,31,-0.819208134880223,0.552442024362784,0.0836524566067617,0.227514056519992,0.540663436669682,0.516883761852098,-0.0896710456271615,-0.018412144839692
2,31,0.518803694065916,-0.0210636425459732,0.221071277116618,0.0655602070842449,-0.147803541310143,0.145124104638218,-0.160595812768528,0.0445362177112099
3,31,-1.01294201857957,-0.294228006142218,0.0155705232403332,0.0904584035865358,0.287430404070958,0.521519494749253,-0.0917631619865528,0.0290444918611248
4,31,-0.364348417147525,0.494797299039892,0.134367381300096,0.146709522603524,-0.398602627717229,0.253844772989018,0.0249119368549935,0.0432406699219048
5,31,-0.402939967942501,0.633909442417934,0.00938493181772501,0.168371602579716,-0.568706131499026,0.360167346894037,-0.0132031954845203,0.0374553674538837
6,31,-0.459835317978838,-0.475803423184172,0.081983634458731,0.243062847286178,0.610214216883188,0.434852195854383,-0.0749360298853396,-0.0367825307177225
7,31,-0.735725790964504,-0.0580776400557529,0.127981046726151,0.242813603617462,-0.168363378762042,0.356761835056314,-0.0406356363834838,0.055390772578908
8,31,-0.175938027384638,-0.52342352110683,0.0857078277060423,0.0363209104265416,0.571539230666006,0.355749883081905,-0.0228717209686952,0.00803700563704951
9,31,1.14530980207474,-0.358366704872198,0.00281913471630576,0.00017191578900954,-0.304424266848323,0.440874843578528,-0.0629893772685911,0.0647081769771699
10,31,0.735563824844596,-0.396288628531469,0.120447248708967,0.245035643275287,-0.417781805369702,0.537645198870144,-0.0231996879490345,-0.00133735388294652
1,32,1.33443057809303,1.38540092984619,-0.183726051515089,0.0129018909189217,0.347991238856637,-0.301727598148135,-0.0505084904181625,0.0398911429321162
2,32,-1.07661995178977,-0.788750006560414,-0.15305618895279,0.056037035959133,0.216546911338084,-0.309960287373483,-0.0355477162411125,-0.00794342659579496
3,32,-1.20265933380963,-0.773458341727068,-0.174578476438692,0.203154981468316,-0.725646495325868,-0.111536765038631,-0.0720147115835503,0.00411814534441371
4,32,0.671933522837838,0.0314083189283148,-0.275182137852146,0.0352571934535588,0.10895420468622,-0.290340604041379,-0.0995968239990139,0.0289878632318056
5,32,0.433830020986331,-0.66312976400468,-0.298149541270943,0.108022327913477,-0.129714270623966,0.124170042591364,0.000931876645830824,-0.00818139803612514
6,32,-0.0790203641946501,-0.167222540585429,-0.339221130772554,-0.0139941608828284,0.238749524133916,0.17438015849769,-0.089068283410452,0.01133366074284
7,32,-0.669485850708215,0.327534947061454,-0.291826455648174,0.201338085610247,0.756534638893229,0.0352679865186307,-0.0320041448134665,0.0257685312974846
8,32,1.2201832769016,-0.263991122241235,-0.194408150469811,-0.0826063527732263,0.104974133370725,-0.12794584998479,-0.0503381028370532,-0.001547682107137
9,32,0.720232330021419,-0.0731944438918655,-0.341798079778659,0.149841296096582,-0.207929432669233,0.0200143090331426,0.0189041708992682,0.0396325490156896
10,32,-0.491133613833093,0.0764781471730326,-0.318823541959357,0.0880998456501925,0.184784692445642,0.0139440468340965,0.00178366747676065,0.0499253107015247
